kategoriNama,propNama,TahunBulan,jumEks,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,rolling_3,rolling_6,rolling_12,year,month,sin_month,cos_month,kategoriCode,propCode
ADMINISTRASI PAROKI,KALTIM,2023-04-01,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2023,4,0.8660254037844387,-0.4999999999999998,0,15
ADMINISTRASI PAROKI,KALTIM,2023-05-01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2023,5,0.49999999999999994,-0.8660254037844387,0,15
ADMINISTRASI PAROKI,KALTIM,2023-06-01,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2023,6,1.2246467991473532e-16,-1.0,0,15
ADMINISTRASI PAROKI,KALTIM,2023-07-01,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2023,7,-0.4999999999999997,-0.8660254037844388,0,15
ADMINISTRASI PAROKI,KALTIM,2023-08-01,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,8.833333333333334,4.416666666666667,2023,8,-0.8660254037844385,-0.5000000000000004,0,15
ADMINISTRASI PAROKI,KALTIM,2023-09-01,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,8.833333333333334,4.416666666666667,2023,9,-1.0,-1.8369701987210297e-16,0,15
ADMINISTRASI PAROKI,KALTIM,2023-10-01,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,7.833333333333333,4.416666666666667,2023,10,-0.8660254037844386,0.5000000000000001,0,15
ADMINISTRASI PAROKI,KALTIM,2023-11-01,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,4.416666666666667,2023,11,-0.5000000000000004,0.8660254037844384,0,15
ADMINISTRASI PAROKI,KALTIM,2023-12-01,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.833333333333333,4.416666666666667,2023,12,-2.4492935982947064e-16,1.0,0,15
ADMINISTRASI PAROKI,KALTIM,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.833333333333333,4.416666666666667,2024,1,0.49999999999999994,0.8660254037844387,0,15
ADMINISTRASI PAROKI,KALTIM,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.416666666666667,2024,2,0.8660254037844386,0.5000000000000001,0,15
ADMINISTRASI PAROKI,KALTIM,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0,4.416666666666667,2024,3,1.0,6.123233995736766e-17,0,15
ADMINISTRASI PAROKI,KALTIM,2024-04-01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,2024,4,0.8660254037844387,-0.4999999999999998,0,15
ADMINISTRASI PAROKI,KALTIM,2024-05-01,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,5.0,2.5,5.166666666666667,2024,5,0.49999999999999994,-0.8660254037844387,0,15
ADMINISTRASI PAROKI,KALTIM,2024-06-01,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,2.5,5.166666666666667,2024,6,1.2246467991473532e-16,-1.0,0,15
ADMINISTRASI PAROKI,KALTIM,2024-07-01,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,13.333333333333334,6.666666666666667,7.25,2024,7,-0.4999999999999997,-0.8660254037844388,0,15
ADMINISTRASI PAROKI,KALTIM,2024-08-01,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,6.666666666666667,3.3333333333333335,2024,8,-0.8660254037844385,-0.5000000000000004,0,15
ADMINISTRASI PAROKI,KALTIM,2024-09-01,0.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,6.666666666666667,3.3333333333333335,2024,9,-1.0,-1.8369701987210297e-16,0,15
ADMINISTRASI PAROKI,KALTIM,2024-10-01,10.0,0.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,3.3333333333333335,2024,10,-0.8660254037844386,0.5000000000000001,0,15
ADMINISTRASI PAROKI,SUMSEL,2023-01-01,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,5.0,0.0,3.0,2.0,7.0,5.333333333333333,5.833333333333333,5.0,2023,1,0.49999999999999994,0.8660254037844387,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-02-01,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,5.0,0.0,3.0,2.0,0.0,4.166666666666667,4.416666666666667,2023,2,0.8660254037844386,0.5000000000000001,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-03-01,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,5.0,0.0,3.0,0.0,4.0,4.25,2023,3,1.0,6.123233995736766e-17,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-04-01,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,5.0,0.0,0.3333333333333333,2.8333333333333335,4.083333333333333,2023,4,0.8660254037844387,-0.4999999999999998,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-05-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,5.0,0.3333333333333333,0.16666666666666666,4.083333333333333,2023,5,0.49999999999999994,-0.8660254037844387,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-06-01,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,8.0,0.3333333333333333,0.16666666666666666,3.6666666666666665,2023,6,1.2246467991473532e-16,-1.0,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-07-01,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,10.0,1.0,0.6666666666666666,3.25,2023,7,-0.4999999999999997,-0.8660254037844388,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-08-01,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,1.0,0.6666666666666666,2.4166666666666665,2023,8,-0.8660254037844385,-0.5000000000000004,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-09-01,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,0.6666666666666666,2.3333333333333335,2023,9,-1.0,-1.8369701987210297e-16,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-10-01,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.6666666666666666,0.8333333333333334,1.8333333333333333,2023,10,-0.8660254037844386,0.5000000000000001,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-11-01,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.5,2023,11,-0.5000000000000004,0.8660254037844384,0,29
ADMINISTRASI PAROKI,SUMSEL,2023-12-01,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,1.1666666666666667,0.6666666666666666,2023,12,-2.4492935982947064e-16,1.0,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-01-01,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2024,1,0.49999999999999994,0.8660254037844387,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-02-01,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2024,2,0.8660254037844386,0.5000000000000001,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-03-01,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,2024,3,1.0,6.123233995736766e-17,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-04-01,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,2024,4,0.8660254037844387,-0.4999999999999998,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-05-01,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.6666666666666666,0.75,2024,5,0.49999999999999994,-0.8660254037844387,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-06-01,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.3333333333333335,1.1666666666666667,1.1666666666666667,2024,6,1.2246467991473532e-16,-1.0,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-07-01,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.6666666666666665,2.0,1.3333333333333333,2024,7,-0.4999999999999997,-0.8660254037844388,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-08-01,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.3333333333333335,2.0,1.3333333333333333,2024,8,-0.8660254037844385,-0.5000000000000004,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-09-01,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.6666666666666667,2.0,1.3333333333333333,2024,9,-1.0,-1.8369701987210297e-16,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-10-01,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.8333333333333333,1.1666666666666667,2024,10,-0.8660254037844386,0.5000000000000001,0,29
ADMINISTRASI PAROKI,SUMSEL,2024-11-01,12.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.6666666666666667,1.1666666666666667,2024,11,-0.5000000000000004,0.8660254037844384,0,29
AJARAN GEREJA,BANTEN,2023-01-01,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,4.0,1.0,12.0,0.0,3.0,3.3333333333333335,4.666666666666667,4.25,2023,1,0.49999999999999994,0.8660254037844387,1,2
AJARAN GEREJA,BANTEN,2023-02-01,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,4.0,1.0,12.0,0.0,1.0,2.8333333333333335,4.0,2023,2,0.8660254037844386,0.5000000000000001,1,2
AJARAN GEREJA,BANTEN,2023-03-01,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,4.0,1.0,12.0,1.0,2.6666666666666665,4.083333333333333,2023,3,1.0,6.123233995736766e-17,1,2
AJARAN GEREJA,BANTEN,2023-04-01,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,4.0,1.0,1.0,2.1666666666666665,3.25,2023,4,0.8660254037844387,-0.4999999999999998,1,2
AJARAN GEREJA,BANTEN,2023-05-01,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,4.0,5.666666666666667,3.3333333333333335,4.333333333333333,2023,5,0.49999999999999994,-0.8660254037844387,1,2
AJARAN GEREJA,BANTEN,2023-06-01,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,3.0,5.666666666666667,3.3333333333333335,4.083333333333333,2023,6,1.2246467991473532e-16,-1.0,1,2
AJARAN GEREJA,BANTEN,2023-07-01,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,11.0,7.333333333333333,4.166666666666667,4.416666666666667,2023,7,-0.4999999999999997,-0.8660254037844388,1,2
AJARAN GEREJA,BANTEN,2023-08-01,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,2.0,4.666666666666667,5.166666666666667,4.0,2023,8,-0.8660254037844385,-0.5000000000000004,1,2
AJARAN GEREJA,BANTEN,2023-09-01,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,5.666666666666667,5.666666666666667,4.166666666666667,2023,9,-1.0,-1.8369701987210297e-16,1,2
AJARAN GEREJA,BANTEN,2023-10-01,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,7.0,3.3333333333333335,5.333333333333333,3.75,2023,10,-0.8660254037844386,0.5000000000000001,1,2
AJARAN GEREJA,BANTEN,2023-11-01,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,1.0,50.666666666666664,27.666666666666668,15.5,2023,11,-0.5000000000000004,0.8660254037844384,1,2
AJARAN GEREJA,BANTEN,2023-12-01,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,2.0,52.333333333333336,29.0,16.166666666666668,2023,12,-2.4492935982947064e-16,1.0,1,2
AJARAN GEREJA,BANTEN,2024-01-01,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,0.0,53.0,28.166666666666668,16.166666666666668,2024,1,0.49999999999999994,0.8660254037844387,1,2
AJARAN GEREJA,BANTEN,2024-02-01,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,1.0,6.0,28.333333333333332,16.75,2024,2,0.8660254037844386,0.5000000000000001,1,2
AJARAN GEREJA,BANTEN,2024-03-01,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,2.0,3.6666666666666665,28.0,16.833333333333332,2024,3,1.0,6.123233995736766e-17,1,2
AJARAN GEREJA,BANTEN,2024-04-01,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,14.0,5.666666666666667,29.333333333333332,17.333333333333332,2024,4,0.8660254037844387,-0.4999999999999998,1,2
AJARAN GEREJA,BANTEN,2024-05-01,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,1.0,8.0,7.0,17.333333333333332,2024,5,0.49999999999999994,-0.8660254037844387,1,2
AJARAN GEREJA,BANTEN,2024-06-01,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,8.333333333333334,6.0,17.5,2024,6,1.2246467991473532e-16,-1.0,1,2
AJARAN GEREJA,BANTEN,2024-07-01,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,6.0,7.0,6.333333333333333,17.25,2024,7,-0.4999999999999997,-0.8660254037844388,1,2
AJARAN GEREJA,BANTEN,2024-08-01,3.0,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,4.0,5.333333333333333,6.666666666666667,17.5,2024,8,-0.8660254037844385,-0.5000000000000004,1,2
AJARAN GEREJA,BANTEN,2024-09-01,8.0,3.0,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,0.0,5.333333333333333,6.833333333333333,17.416666666666668,2024,9,-1.0,-1.8369701987210297e-16,1,2
AJARAN GEREJA,BANTEN,2024-10-01,6.0,8.0,3.0,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,148.0,6.666666666666667,6.833333333333333,18.083333333333332,2024,10,-0.8660254037844386,0.5000000000000001,1,2
AJARAN GEREJA,BANTEN,2024-11-01,16.0,6.0,8.0,3.0,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,9.0,5.666666666666667,5.5,6.25,2024,11,-0.5000000000000004,0.8660254037844384,1,2
AJARAN GEREJA,BANTEN,2024-12-01,3.0,16.0,6.0,8.0,3.0,9.0,4.0,3.0,14.0,8.0,2.0,7.0,2.0,10.0,7.666666666666667,6.833333333333333,2024,12,-2.4492935982947064e-16,1.0,1,2
AJARAN GEREJA,DIY,2023-01-01,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,54.0,25.0,81.0,73.0,41.0,43.666666666666664,51.166666666666664,52.0,2023,1,0.49999999999999994,0.8660254037844387,1,4
AJARAN GEREJA,DIY,2023-02-01,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,54.0,25.0,81.0,73.0,57.666666666666664,53.333333333333336,55.333333333333336,2023,2,0.8660254037844386,0.5000000000000001,1,4
AJARAN GEREJA,DIY,2023-03-01,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,54.0,25.0,81.0,61.0,60.0,54.916666666666664,2023,3,1.0,6.123233995736766e-17,1,4
AJARAN GEREJA,DIY,2023-04-01,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,54.0,25.0,67.0,55.333333333333336,52.5,2023,4,0.8660254037844387,-0.4999999999999998,1,4
AJARAN GEREJA,DIY,2023-05-01,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,54.0,114.0,85.83333333333333,68.91666666666667,2023,5,0.49999999999999994,-0.8660254037844387,1,4
AJARAN GEREJA,DIY,2023-06-01,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,43.0,103.0,82.0,67.33333333333333,2023,6,1.2246467991473532e-16,-1.0,1,4
AJARAN GEREJA,DIY,2023-07-01,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,68.0,116.0,91.5,71.33333333333333,2023,7,-0.4999999999999997,-0.8660254037844388,1,4
AJARAN GEREJA,DIY,2023-08-01,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,28.0,63.0,88.5,70.91666666666667,2023,8,-0.8660254037844385,-0.5000000000000004,1,4
AJARAN GEREJA,DIY,2023-09-01,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,80.0,64.66666666666667,83.83333333333333,71.91666666666667,2023,9,-1.0,-1.8369701987210297e-16,1,4
AJARAN GEREJA,DIY,2023-10-01,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,39.0,44.333333333333336,80.16666666666667,67.75,2023,10,-0.8660254037844386,0.5000000000000001,1,4
AJARAN GEREJA,DIY,2023-11-01,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,58.0,37.0,50.0,67.91666666666667,2023,11,-0.5000000000000004,0.8660254037844384,1,4
AJARAN GEREJA,DIY,2023-12-01,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,34.0,35.666666666666664,50.166666666666664,66.08333333333333,2023,12,-2.4492935982947064e-16,1.0,1,4
AJARAN GEREJA,DIY,2024-01-01,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,81.0,91.66666666666667,68.0,79.75,2024,1,0.49999999999999994,0.8660254037844387,1,4
AJARAN GEREJA,DIY,2024-02-01,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,68.0,95.33333333333333,66.16666666666667,77.33333333333333,2024,2,0.8660254037844386,0.5000000000000001,1,4
AJARAN GEREJA,DIY,2024-03-01,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,52.0,94.66666666666667,65.16666666666667,74.5,2024,3,1.0,6.123233995736766e-17,1,4
AJARAN GEREJA,DIY,2024-04-01,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,222.0,100.33333333333333,96.0,88.08333333333333,2024,4,0.8660254037844387,-0.4999999999999998,1,4
AJARAN GEREJA,DIY,2024-05-01,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,35.0,95.33333333333333,95.33333333333333,72.66666666666667,2024,5,0.49999999999999994,-0.8660254037844387,1,4
AJARAN GEREJA,DIY,2024-06-01,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,91.0,101.66666666666667,98.16666666666667,74.16666666666667,2024,6,1.2246467991473532e-16,-1.0,1,4
AJARAN GEREJA,DIY,2024-07-01,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,63.0,41.0,70.66666666666667,69.33333333333333,2024,7,-0.4999999999999997,-0.8660254037844388,1,4
AJARAN GEREJA,DIY,2024-08-01,47.0,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,40.0,50.333333333333336,72.83333333333333,69.5,2024,8,-0.8660254037844385,-0.5000000000000004,1,4
AJARAN GEREJA,DIY,2024-09-01,97.0,47.0,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,30.0,48.333333333333336,75.0,70.08333333333333,2024,9,-1.0,-1.8369701987210297e-16,1,4
AJARAN GEREJA,DIY,2024-10-01,76.0,97.0,47.0,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,41.0,69.66666666666667,55.333333333333336,75.66666666666667,2024,10,-0.8660254037844386,0.5000000000000001,1,4
AJARAN GEREJA,DIY,2024-11-01,102.0,76.0,97.0,47.0,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,36.0,73.33333333333333,61.833333333333336,78.58333333333333,2024,11,-0.5000000000000004,0.8660254037844384,1,4
AJARAN GEREJA,DIY,2024-12-01,24.0,102.0,76.0,97.0,47.0,65.0,33.0,53.0,37.0,215.0,34.0,52.0,198.0,91.66666666666667,70.0,84.08333333333333,2024,12,-2.4492935982947064e-16,1.0,1,4
AJARAN GEREJA,DKI,2023-01-01,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,43.0,48.0,87.0,20.0,140.0,48.666666666666664,61.0,63.0,2023,1,0.49999999999999994,0.8660254037844387,1,5
AJARAN GEREJA,DKI,2023-02-01,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,43.0,48.0,87.0,20.0,33.333333333333336,57.5,53.0,2023,2,0.8660254037844386,0.5000000000000001,1,5
AJARAN GEREJA,DKI,2023-03-01,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,43.0,48.0,87.0,30.0,54.0,54.916666666666664,2023,3,1.0,6.123233995736766e-17,1,5
AJARAN GEREJA,DKI,2023-04-01,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,43.0,48.0,34.333333333333336,41.5,51.0,2023,4,0.8660254037844387,-0.4999999999999998,1,5
AJARAN GEREJA,DKI,2023-05-01,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,43.0,36.333333333333336,34.833333333333336,49.166666666666664,2023,5,0.49999999999999994,-0.8660254037844387,1,5
AJARAN GEREJA,DKI,2023-06-01,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,52.0,32.666666666666664,31.333333333333332,48.25,2023,6,1.2246467991473532e-16,-1.0,1,5
AJARAN GEREJA,DKI,2023-07-01,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,41.0,31.333333333333332,32.833333333333336,46.916666666666664,2023,7,-0.4999999999999997,-0.8660254037844388,1,5
AJARAN GEREJA,DKI,2023-08-01,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,64.0,46.666666666666664,41.5,49.5,2023,8,-0.8660254037844385,-0.5000000000000004,1,5
AJARAN GEREJA,DKI,2023-09-01,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,115.0,41.333333333333336,37.0,45.5,2023,9,-1.0,-1.8369701987210297e-16,1,5
AJARAN GEREJA,DKI,2023-10-01,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,66.0,38.0,34.666666666666664,38.083333333333336,2023,10,-0.8660254037844386,0.5000000000000001,1,5
AJARAN GEREJA,DKI,2023-11-01,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,53.0,30.666666666666668,38.666666666666664,36.75,2023,11,-0.5000000000000004,0.8660254037844384,1,5
AJARAN GEREJA,DKI,2023-12-01,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,27.0,46.333333333333336,43.833333333333336,37.583333333333336,2023,12,-2.4492935982947064e-16,1.0,1,5
AJARAN GEREJA,DKI,2024-01-01,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,20.0,41.333333333333336,39.666666666666664,36.25,2024,1,0.49999999999999994,0.8660254037844387,1,5
AJARAN GEREJA,DKI,2024-02-01,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,43.0,32.0,31.333333333333332,36.416666666666664,2024,2,0.8660254037844386,0.5000000000000001,1,5
AJARAN GEREJA,DKI,2024-03-01,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,40.0,20.666666666666668,33.5,35.25,2024,3,1.0,6.123233995736766e-17,1,5
AJARAN GEREJA,DKI,2024-04-01,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,26.0,28.333333333333332,34.833333333333336,34.75,2024,4,0.8660254037844387,-0.4999999999999998,1,5
AJARAN GEREJA,DKI,2024-05-01,70.0,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,32.0,38.0,35.0,36.833333333333336,2024,5,0.49999999999999994,-0.8660254037844387,1,5
AJARAN GEREJA,DKI,2024-06-01,106.0,70.0,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,36.0,51.666666666666664,36.166666666666664,40.0,2024,6,1.2246467991473532e-16,-1.0,1,5
AJARAN GEREJA,DKI,2024-07-01,46.0,106.0,70.0,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,72.0,75.66666666666667,52.0,45.833333333333336,2024,7,-0.4999999999999997,-0.8660254037844388,1,5
AJARAN GEREJA,DKI,2024-08-01,21.0,46.0,106.0,70.0,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,16.0,74.0,56.0,43.666666666666664,2024,8,-0.8660254037844385,-0.5000000000000004,1,5
AJARAN GEREJA,DKI,2024-09-01,18.0,21.0,46.0,106.0,70.0,51.0,34.0,29.0,22.0,11.0,63.0,50.0,26.0,57.666666666666664,54.666666666666664,44.083333333333336,2024,9,-1.0,-1.8369701987210297e-16,1,5
